"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","subtype","comparison","direction","significant"
"TMEM97",2855.9669853144,-0.71571165351152,0.354780684558766,0.0118282860957011,0.0644600459681661,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CLN8-AS1",592.724657646281,-0.587720909494281,0.270080272046474,0.0118484007785126,0.0645501447492001,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CRADD",486.313523448897,-0.625348379094504,0.294417180271971,0.0118521488547269,0.0645510506678418,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ALDH3A2",4074.59221812761,-0.678732793986652,0.330118501494975,0.0118614675319175,0.0645719673655173,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF879",241.032262679978,-0.528560269680579,0.235973963869186,0.0118631552517605,0.0645719673655173,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"USP40",2859.18687777687,-0.405244410862691,0.171465953916679,0.0118677216480154,0.0645773187018518,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LINC03146",13.496195239176,-0.898754410678915,0.502642023826102,0.0118869756945313,0.064662564433095,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"KMT5A",1944.13562281561,-0.385243372308441,0.161300238581898,0.0119002381282481,0.0647151754819816,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SSH3",3720.74653132816,-0.657782612344671,0.31442642205463,0.0119103638447832,0.0647507020243386,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"POLR1F",1276.35466454363,-0.500114666076094,0.221705347958165,0.0119455939348287,0.0649226459268643,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"APBA1",192.097777657096,-0.699134071004486,0.344000277808218,0.0119541967475573,0.064949814225046,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ECM1",11899.8640528818,-0.988486507665026,0.613165718735902,0.0119637772900431,0.0649822767694868,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"HSPA9",20664.686918048,-0.392794576798853,0.169431946424652,0.0119819007434196,0.0650611073208523,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DNAJC3-DT",216.426504065519,-0.624715024044883,0.292897559529295,0.0119919770385713,0.0650962078882928,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DOCK7",2680.62612543636,-0.525898316568816,0.235803172920307,0.0120117860746959,0.0651644818296716,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"STN1",1621.2472886347,-0.452931203014133,0.195085677072255,0.0120378529646035,0.0652666023249352,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"VAMP5",1956.55767422253,0.7164988186881,0.35220743184727,0.0120356795696329,0.0652666023249352,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"FOSL2",7486.72199577496,-0.47109722512548,0.207701597362886,0.012080734252714,0.0654770379948685,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NMI",1704.25988382551,0.515497204956649,0.227032415516129,0.01208691074109,0.0654770379948685,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"HUNK",400.834177940249,-0.81244292108217,0.431955781426662,0.0120875654982204,0.0654770379948685,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MS4A15",268.107726662156,-1.16527805546522,1.82453244704857,0.0121092645420929,0.0655748694644226,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SESTD1",2752.67088307958,-0.491281871883428,0.218156751197028,0.012115935486092,0.0655912854702161,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TNFAIP2",4188.37133352652,0.593778237349727,0.273118885010921,0.012154359424726,0.0657795392049283,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TNNI2",33.6211698174932,0.652983877395387,0.306187349679724,0.0121709636814992,0.0658496269792793,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RASD1",1451.60393168864,-0.939520047110391,0.558319825904172,0.0121966153753681,0.0659354035331445,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CERS1",16.9508514824732,0.893825764248828,0.506041776593519,0.0121960871265808,0.0659354035331445,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NOL7",2899.11141405656,-0.4879900105604,0.21382451872407,0.0121977935511876,0.0659354035331445,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DSEL",223.952266819962,-0.519980652801673,0.232184314367651,0.0122052576623085,0.0659559680929907,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ATF5",2591.51213443797,0.514561881066687,0.225467060642318,0.0122511045205821,0.0661838746012981,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SLC9B1",30.2296278549859,-0.658684313169783,0.316381817707878,0.0122748191666781,0.0662906949098495,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CEP44",666.074084567933,-0.333979066883479,0.139137197306926,0.0122819126791692,0.0662906949098495,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"GREP1",184.937824365247,2.85730798364967,0.640212821593579,0.0122791854184756,0.0662906949098495,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"XG",367.942978230121,0.735393977644144,0.367894246112025,0.0122872511238938,0.0662996526212018,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CAPRIN1",21667.8566075511,-0.522517934753992,0.235741453581988,0.0123341987351285,0.0665312164077986,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PPP1R3B",3867.79113463769,-0.517858312231812,0.229938536529779,0.0123375499519955,0.0665312164077986,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"FXR2",1856.04547527201,-0.319693755528795,0.132819573383157,0.0123674141220268,0.0666723114888327,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SELENOI",3869.27499547318,-0.431392756639784,0.185623326521581,0.012376105356028,0.0666805592716801,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SYN2",41.8493192918348,0.863083320754687,0.47664266012197,0.0123763439553751,0.0666805592716801,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RBM47",8214.23528670629,-0.442236019860759,0.191915554731502,0.0123989288314269,0.066782275971302,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ATP2A2",17615.3213781744,-0.446633638847573,0.19614781750663,0.0124096467179988,0.0668200338069241,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SLC2A6",521.21878584162,0.648655001999612,0.307810617270396,0.0124204391488891,0.0668382067307493,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"VANGL1",3164.20030163691,-0.470386494948731,0.20780320250599,0.0124244146929971,0.0668396422678192,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"GLG1",11808.5456198554,-0.33957818148856,0.142008283629293,0.0124351600028532,0.0668575338816885,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RGS16",2156.41028279499,-0.685460085870904,0.3412086377595,0.0124348762357908,0.0668575338816885,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NDUFS1",6130.36724819629,-0.363158091288266,0.153150543559383,0.0124655236115361,0.0670007952660613,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"FBLN7",338.134994338458,0.566529873312749,0.259275576360231,0.0125069490148499,0.0672034094053741,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DTWD1",963.293115987406,-0.403099871335481,0.172301242636956,0.0125235398161804,0.0672724991258428,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CD300E",61.0744637855667,0.781195158793028,0.313091276070056,0.0125303294772246,0.0672889147313892,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PDE4D",1199.28393646423,-0.743062023035342,0.380425656434628,0.0125395114907853,0.067318163862655,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PCDHGA1",81.0447373162745,-0.828347366773511,0.450279759243312,0.0125845585623217,0.0675398792168436,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PRMT9",567.108949432093,-0.334890342259305,0.140080297537586,0.0125883558941155,0.0675401458540485,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ATP6V1E1",6741.62666494727,-0.351831087483178,0.148230548194561,0.0125943205211661,0.0675464570038342,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NEK10",175.74400507236,-0.995870140148932,0.631093942952023,0.0125970281872093,0.0675464570038342,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"COMT",8663.6178782142,-0.637641640254175,0.305468463842315,0.0126287345139346,0.0676855591468508,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LOX",3539.16502681355,-0.658484795032734,0.319386959900783,0.0126304813789179,0.0676855591468508,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"HDGFL3",2597.54510089168,-0.597533840077452,0.281617773289008,0.0126510010870428,0.0677459530345436,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TBC1D3",71.6294566392991,1.08029711885979,0.744675683429148,0.0126530284049647,0.0677459530345436,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TBC1D3L",71.6294566392991,1.08029711885979,0.744675683429148,0.0126530284049647,0.0677459530345436,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PJA2",7022.15187172272,-0.459208018000113,0.202188622010653,0.0126597680041599,0.0677619064362844,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RGCC",918.289597214206,0.520855951748603,0.231452692624325,0.0126765048383923,0.067819732589167,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CPB1",112.654666697181,-4.9990020983601,0.768766934370479,0.0126780978300357,0.067819732589167,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"XRCC4",519.841447840535,-0.34011108946945,0.142789261814659,0.0126849243970696,0.0678361149804119,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CASC3",13861.4685573768,-0.822686961945075,0.463885305282545,0.0127381655220085,0.0681006286080203,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MSC",432.018219991995,0.564648442467188,0.258928384446077,0.0127715424463341,0.0682588190889185,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RPL27",22003.5334628859,-0.289649610100809,0.160197262817818,0.0128011156789259,0.0683763209145238,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PGGT1B",1746.26341380003,-0.369988993316807,0.157039602732405,0.012799515903871,0.0683763209145238,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MMUT",2961.91321114255,-0.391186404673011,0.166475837324047,0.0128132635800966,0.0684209292564447,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"GNE",1485.24884889938,-0.423801478556203,0.183466317208228,0.0128241271364042,0.068458654991788,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RNF183",111.974045746846,-0.254030375803366,0.466310622973975,0.0128282874396155,0.0684605852048417,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CRNDE",2924.05404931291,-0.675840768928331,0.339900220730629,0.0128628763257784,0.0686045448781235,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LOC101927480",2924.05404931291,-0.675840768928331,0.339900220730629,0.0128628763257784,0.0686045448781235,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ADAMTS5",725.699608316295,-0.665838993203621,0.325565804970754,0.0128761574929366,0.0686550622300899,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NXPH3",180.63199339635,-0.669624877644722,0.328341510799117,0.012884045367749,0.0686623354917768,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NOMO2",866.205837292946,-0.53577111159283,0.243349195336801,0.0128851414178886,0.0686623354917768,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ANGPT1",201.613424518824,0.767276989875998,0.399629750978953,0.0129101502782561,0.0687752670158826,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"OSCAR",365.357342110138,0.551069052728198,0.251978869564177,0.0129555286687565,0.0689966127861496,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LINC01117",61.5802350464152,-0.819260881506761,0.446482851964666,0.0129720686285554,0.0690642897559309,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MIR31HG",17.6463325628155,-0.98550119944482,0.623017328274147,0.0129802965378407,0.0690876858254477,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"UAP1",8473.57787493645,-0.546104435518315,0.252368692881418,0.012998530099565,0.0691643074857868,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PTPRO",277.110855462051,0.548496878208842,0.250004867547407,0.0130078261094036,0.0691933418369752,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ADAM1B",17.7542087704691,-0.728909966870136,0.370069189903379,0.013015470563076,0.0692135764201108,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DLG3-AS1",14.2911968252442,-0.87348377948754,0.495872186725858,0.0130305574135983,0.0692733645155955,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"B3GALT9",193.506119383015,-0.63703865035827,0.306758656440657,0.0130405677885758,0.0693061376248047,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RTN3",16271.2684761229,-0.415611969972391,0.17960122302485,0.0130475823664932,0.0693229744719755,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DNAJB14",2084.82351182275,-0.435767243855413,0.190526764753409,0.013072324248219,0.0694031763150042,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PDE12",2044.1470041463,-0.38409443793473,0.163858027058973,0.0130742305842548,0.0694031763150042,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ARF4-AS1",2044.1470041463,-0.38409443793473,0.163858027058973,0.0130742305842548,0.0694031763150042,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LIG3",2868.10482029665,0.0896462884450918,0.257143107543507,0.0131286137856851,0.0696713420629027,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TSR1",1868.15788495435,-0.36685512326808,0.156166638659432,0.0131634951831897,0.0698358876041935,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MYOM2",155.757967581734,-2.18480068578923,0.664665093007214,0.0131739885011967,0.0698709890431331,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"EEF2K",3456.36069771642,-0.443374905403638,0.19437208985471,0.0131885097463108,0.0699274264925016,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"AKAP10",1520.66058369953,-0.532851546446984,0.242888743905878,0.0132185691767761,0.070066192265841,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LINC00467",725.198279497415,-0.601389168557016,0.286495041119387,0.0132234259607475,0.0700713268640373,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"HMBOX1",628.505468722263,-0.428869735991238,0.186880467794148,0.0132447795313993,0.0701638497104285,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ATP6V1A",5962.90308294384,-0.367463973668753,0.153289448356458,0.0132599395281364,0.0702235175363131,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"INTS13",1787.71196523634,-0.498805397174458,0.223926316711155,0.0133642956190189,0.0707553864999879,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CORO2B",139.276935598781,0.541017975789603,0.247483447398439,0.0134066507876685,0.070937220291173,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"FABP3",384.970233437837,0.467830644692619,0.206885074310055,0.013422257307341,0.070937220291173,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PLIN4",736.324690300638,1.04243954776953,0.694544046604577,0.0134142212036786,0.070937220291173,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LBX2",182.408372841119,0.855541628564753,0.481221723017266,0.0134184033375804,0.070937220291173,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"HPN-AS1",14.382532071126,-1.04056187499361,0.705270191909583,0.0134198971988996,0.070937220291173,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NBPF9",308.174877678957,-0.565543566415082,0.26096138022462,0.013412354144321,0.070937220291173,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LY6D",13.9100359055268,2.633825978615,0.75794520542134,0.013428594784218,0.0709499077106939,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TTC36",106.770364346462,-0.0447653372707477,0.393713267084,0.0134556189568884,0.0710619179778734,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"C14orf132",1778.6572029019,-0.74994553034513,0.392692705484849,0.0134576809487561,0.0710619179778734,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RGS9BP",15.8078408301196,0.697117962267957,0.350336025343903,0.0134654230395195,0.071081972471652,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"EPB41L4A-DT",98.0675769371456,-0.700619913125681,0.354020124880289,0.0134768423220233,0.0711214208865311,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TERF2",1682.57170794846,-0.31675913427209,0.133318797873167,0.0135141154175181,0.0712928527346448,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"FBXL5",5547.26974430068,-0.349711689587904,0.14894139862763,0.0135247880298007,0.0713117992606989,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"EXD2",2129.45087569394,-0.370474563975148,0.157433506261228,0.0135313714798854,0.0713256439925401,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"FHL5",56.0133062760476,0.753551229827471,0.392991266337828,0.013547014579532,0.0713266188150899,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"THAP1",513.33689730173,-0.39929193206333,0.172229892213688,0.013537811705565,0.0713266188150899,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ARF4",17608.228476691,-0.490487943899882,0.219083930488458,0.0135470054248558,0.0713266188150899,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SOCS4",1599.68407125857,-0.410581579916984,0.178511133625255,0.0135473874267036,0.0713266188150899,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"GASK1B",5620.93955369648,-0.515720591243817,0.235322929103547,0.0135618530620392,0.0713819263680113,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SUGCT-AS1",23.8083861476904,0.677501916375605,0.334797433529437,0.0135968913738311,0.0715245698596567,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"FBXO5",838.997479605483,0.63394707167648,0.303478606548873,0.0136283466828905,0.0716590348464122,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PCDHB7",86.8672567885155,-0.785483683749539,0.424015172831482,0.0136343818937048,0.0716590348464122,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TUG1",7953.57861418992,-0.445743448693959,0.198521010749259,0.0136315503078593,0.0716590348464122,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"EPB41L1",3149.25402309847,-0.564953184762694,0.266210334797425,0.0136492254988848,0.0717161346766476,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"BKGD",750.537041677805,-0.547707306830905,0.251539585909571,0.0136588569616401,0.0717458234225232,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ABCC1",4084.42721373943,-0.394580099326341,0.172580998675437,0.0136938517216154,0.0719086817386227,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"COL1A2",279734.803401651,-0.543384534505324,0.25916096946572,0.0137059011185551,0.0719509903753567,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"GGA1",3602.23276513106,-0.428776433845675,0.18825557933997,0.0137134567734359,0.0719696907311769,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"L1TD1",33.4051325726881,0.852354271281841,0.484025961808992,0.01374048877485,0.0720905643960254,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"USP32",3573.94510870607,-0.678019928832317,0.341645666303197,0.0137533443371992,0.0721370115381269,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SUGCT",317.399636050049,-0.641461428943248,0.314951254879397,0.0137603106643206,0.0721520991643901,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MTX3",1179.19950563825,-0.45029101682278,0.199036279584314,0.0137642279950712,0.0721520991643901,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"FBXO3",2479.13919009696,-0.482295713836054,0.216095145281052,0.0137690270699081,0.072156268058704,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SLC35D4",1819.45476018937,-0.46473151597297,0.208680791946108,0.0137737330516442,0.0721599468188176,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"HOOK1",2057.22646272703,-0.510041461708674,0.23310137323933,0.0137785426588331,0.072164166171895,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"BCL11B",568.259698016702,0.895287921746107,0.526736377862279,0.0137831031195629,0.0721670785650093,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"KIAA1549",1623.26952543477,-0.609247257876839,0.294485647010193,0.0137961620645419,0.0722144736355431,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SNX22",149.384769847637,0.698164170922126,0.353033511683183,0.0138041184358215,0.0722351400843134,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PICK1",1390.49396824338,-0.603007668872459,0.289925087803031,0.0138092960576726,0.0722412579249275,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MFSD8",824.829247302634,-0.359217518252626,0.15366943917173,0.0138326840356262,0.0723426093122622,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SPTBN4",112.368103389255,-0.741216346345875,0.387855319397375,0.0138666068725019,0.0724779550627114,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"UGT2B7",50.509551831894,-3.35620191644253,0.8617855003089,0.0138640842068929,0.0724779550627114,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DDHD2",2265.75700972845,-0.531858991386417,0.246002659315018,0.0138772090186906,0.0725123400796877,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"GMDS-DT",291.226018336027,-0.487607258752842,0.219631835487751,0.0139093227692753,0.0726380222972704,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"REM1",48.6703625452403,0.651325004263456,0.321066240633561,0.0139463000645135,0.07281002889996,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DCTN6",749.866868861807,-0.393069636730895,0.170328420533836,0.0139670064634746,0.0728867083627559,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CELF1",6559.1184581437,-0.288063128558635,0.121000505281528,0.0139726384081091,0.0728867083627559,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ILRUN-AS1",184.24587920708,-0.67404749605242,0.337673043350345,0.013973120485702,0.0728867083627559,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MED14",3946.72084295865,-0.457142781689793,0.204196069799103,0.0139793509185205,0.0728981082909653,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"APPBP2",3746.73529666237,-0.594871363812785,0.284701095077314,0.014027184400468,0.0730361333671194,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"HOXA1",38.8923183363442,0.64860975436993,0.31802878360174,0.0140236987066041,0.0730361333671194,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZFYVE19",2051.58219999235,-0.513463013698062,0.232786275556106,0.0140170699541765,0.0730361333671194,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NFXL1",541.318136247463,-0.419417405792573,0.18364821339518,0.0140301350414475,0.0730361333671194,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SCUBE2",1835.0440113379,-0.892179503836813,0.53500781046054,0.0140235270913907,0.0730361333671194,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
